r_angstrom,gamma23_mean,gamma23_sem
2.260000000000000142e+01,-2.014873658824201357e+02,1.038130519938553764e+00
2.270000000000000284e+01,-2.013765736584653894e+02,1.038943957335806356e+00
2.280000000000000071e+01,-2.011846251281986326e+02,1.034104157382925049e+00
2.290000000000000213e+01,-2.012275678351714987e+02,1.035499904185350095e+00
2.300000000000000000e+01,-2.011570763941811890e+02,1.025472546522496087e+00
2.310000000000000142e+01,-2.010625215682173064e+02,1.007705576665492764e+00
2.320000000000000284e+01,-2.009978926588235026e+02,9.956599333976147159e-01
2.330000000000000071e+01,-2.009813871477396958e+02,9.879306106040258717e-01
2.340000000000000213e+01,-2.008212189392522760e+02,9.811425536458866503e-01
2.350000000000000000e+01,-2.009868495684788456e+02,9.811662156127157752e-01
2.360000000000000142e+01,-2.011263576572080183e+02,9.669335643398656588e-01
2.370000000000000284e+01,-2.014519470905035234e+02,9.564840150550012465e-01
2.380000000000000071e+01,-2.014704700432715185e+02,9.477994762803525486e-01
2.390000000000000213e+01,-2.017311757567102575e+02,9.384531308283515783e-01
2.400000000000000000e+01,-2.018278447465683030e+02,9.215942339432788843e-01
2.410000000000000142e+01,-2.019705642014834268e+02,9.103551790021141565e-01
2.420000000000000284e+01,-2.022454286296257635e+02,8.992717559062940458e-01
2.430000000000000071e+01,-2.027227348108675642e+02,8.772623524756828495e-01
2.440000000000000213e+01,-2.033762944047372514e+02,8.577677342067612232e-01
2.450000000000000000e+01,-2.036692691244074638e+02,8.453423273184900166e-01
2.460000000000000142e+01,-2.040541371502793027e+02,8.387098526305746260e-01
2.470000000000000284e+01,-2.043520585632869881e+02,8.324086960433351168e-01
2.480000000000000071e+01,-2.048632593217184876e+02,8.275450411022053920e-01
2.490000000000000213e+01,-2.054421672666449012e+02,8.233396019158473189e-01
2.500000000000000000e+01,-2.060095734203239601e+02,8.259152022646784053e-01
2.510000000000000142e+01,-2.065399029247610656e+02,8.322187020758525788e-01
2.520000000000000284e+01,-2.068235903876655755e+02,8.304695618461171991e-01
2.530000000000000071e+01,-2.076587569180686614e+02,8.377808744698049814e-01
2.540000000000000213e+01,-2.081105391129384543e+02,8.471155978187214775e-01
2.550000000000000000e+01,-2.085238771606653359e+02,8.655370338278137732e-01
2.560000000000000142e+01,-2.086574855527750287e+02,8.703069671314954681e-01
2.570000000000000284e+01,-2.092164263896848695e+02,8.762877525772126974e-01
2.580000000000000071e+01,-2.097220309519438786e+02,8.766767087721494267e-01
2.590000000000000213e+01,-2.098550943937688373e+02,8.658701903584911097e-01
2.600000000000000000e+01,-2.103108747675341021e+02,8.650650594039432928e-01
2.610000000000000142e+01,-2.107544672248012034e+02,8.690126863361057330e-01
2.620000000000000284e+01,-2.115134503212408390e+02,8.717130919645448284e-01
2.630000000000000071e+01,-2.120525458193509110e+02,8.832781365675305141e-01
2.640000000000000213e+01,-2.124700466562543681e+02,8.771745950837676054e-01
2.650000000000000000e+01,-2.129250756098918771e+02,8.868687094634958301e-01
2.660000000000000142e+01,-2.132420117013030563e+02,8.876092100227619408e-01
2.670000000000000284e+01,-2.135670556917469014e+02,8.982178795647319802e-01
2.680000000000000071e+01,-2.138591050828813991e+02,9.067952830784156149e-01
2.690000000000000213e+01,-2.144082755852687399e+02,9.161475072374987150e-01
2.700000000000000000e+01,-2.148310513824469581e+02,9.290870938689997915e-01
2.710000000000000142e+01,-2.154297839776091337e+02,9.356893118728550895e-01
2.720000000000000284e+01,-2.158850862272846030e+02,9.506731065230721311e-01
2.730000000000000071e+01,-2.161547980470898835e+02,9.569201717254993689e-01
2.740000000000000213e+01,-2.165218815971988136e+02,9.657488124116976325e-01
2.750000000000000000e+01,-2.168473045062686708e+02,9.750007898280538265e-01
